state,district,age_0_5,age_5_17,age_18_greater,total_enrol,child_enrol_share,bio_5_17,bio_17_plus,total_bio,demo_5_17,demo_17_plus,total_demo,total_updates,child_updates,child_update_share,child_gap,update_intensity
Uttar Pradesh,Gonda,7445.0,7494.0,328.0,15267.0,0.9785157529311587,99643.0,52432.0,152075.0,10986.0,114930.0,125916.0,277991.0,110629.0,0.3979589267278437,-0.580556826203315,18.20861989912884
Uttar Pradesh,Gorakhpur,7454.0,12090.0,425.0,19969.0,0.9787170113676198,81386.0,96778.0,178164.0,18079.0,140786.0,158865.0,337029.0,99465.0,0.2951229716137187,-0.6835940397539011,16.877610295958736
Uttar Pradesh,Hamirpur,2040.0,1398.0,27.0,3465.0,0.9922077922077922,36831.0,17856.0,54687.0,2986.0,39454.0,42440.0,97127.0,39817.0,0.40994780030269645,-0.5822599919050957,28.030880230880232
Uttar Pradesh,Hapur,4450.0,2771.0,41.0,7262.0,0.9943541724042964,39349.0,17406.0,56755.0,4518.0,39764.0,44282.0,101037.0,43867.0,0.43416768114651066,-0.5601864912577856,13.913109336270999
Uttar Pradesh,Hardoi,12591.0,12290.0,312.0,25193.0,0.9876156075100226,150577.0,54520.0,205097.0,11832.0,132119.0,143951.0,349048.0,162409.0,0.46529130663977447,-0.5223243008702482,13.854959711030842
Uttar Pradesh,Hathras,3815.0,2596.0,82.0,6493.0,0.9873710149391652,60241.0,20163.0,80404.0,5978.0,54680.0,60658.0,141062.0,66219.0,0.46943188101685784,-0.5179391339223074,21.725242568920375
Uttar Pradesh,Jalaun,2791.0,2641.0,125.0,5557.0,0.9775058484793954,46744.0,27938.0,74682.0,4466.0,56207.0,60673.0,135355.0,51210.0,0.3783384433526652,-0.5991674051267302,24.35756703257153
Uttar Pradesh,Jaunpur,5400.0,10237.0,216.0,15853.0,0.986374818646313,109148.0,73932.0,183080.0,19038.0,136703.0,155741.0,338821.0,128186.0,0.3783295604463714,-0.6080452581999416,21.37267394184066
Uttar Pradesh,Jhansi,4570.0,2519.0,71.0,7160.0,0.9900837988826816,68211.0,43794.0,112005.0,5591.0,66250.0,71841.0,183846.0,73802.0,0.4014338087312207,-0.5886499901514609,25.676815642458102
Uttar Pradesh,Jyotiba Phule Nagar,61.0,23.0,0.0,84.0,1.0,20.0,157.0,177.0,6.0,599.0,605.0,782.0,26.0,0.03324808184143223,-0.9667519181585678,9.30952380952381
Uttar Pradesh,Jyotiba Phule Nagar *,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
Uttar Pradesh,Kannauj,3083.0,3455.0,100.0,6638.0,0.9849352214522447,49715.0,21938.0,71653.0,6283.0,53404.0,59687.0,131340.0,55998.0,0.42635906806761076,-0.5585761533846338,19.786080144621874
Uttar Pradesh,Kanpur Dehat,4032.0,3802.0,183.0,8017.0,0.9771735062991144,53708.0,21918.0,75626.0,7310.0,64779.0,72089.0,147715.0,61018.0,0.4130792404292049,-0.5640942658699095,18.425221404515405
Uttar Pradesh,Kanpur Nagar,11427.0,12606.0,675.0,24708.0,0.9726809130645945,92823.0,88615.0,181438.0,13567.0,156558.0,170125.0,351563.0,106390.0,0.30262001405153555,-0.670060899013059,14.228711348551077
Uttar Pradesh,Kasganj,3206.0,2977.0,158.0,6341.0,0.9750827945119066,51039.0,23480.0,74519.0,4352.0,45355.0,49707.0,124226.0,55391.0,0.44588894434337417,-0.5291938501685325,19.5909162592651
Uttar Pradesh,Kaushambi,4356.0,3038.0,69.0,7463.0,0.9907543883156907,74241.0,23354.0,97595.0,8798.0,68214.0,77012.0,174607.0,83039.0,0.4755765805494625,-0.5151778077662282,23.396355353075172
Uttar Pradesh,Kheri,11282.0,12841.0,455.0,24578.0,0.9814875091545284,139638.0,50425.0,190063.0,12160.0,170938.0,183098.0,373161.0,151798.0,0.4067895626820595,-0.5746979464724689,15.182724387663765
Uttar Pradesh,Kushi Nagar,779.0,777.0,14.0,1570.0,0.9910828025477707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9910828025477707,0.0
Uttar Pradesh,Kushinagar,4449.0,6132.0,30.0,10611.0,0.9971727452643483,81324.0,66502.0,147826.0,18705.0,148550.0,167255.0,315081.0,100029.0,0.31747074561779354,-0.6797019996465548,29.693808312128922
Uttar Pradesh,Kushinagar *,5.0,1.0,0.0,6.0,1.0,39.0,40.0,79.0,6.0,134.0,140.0,219.0,45.0,0.2054794520547945,-0.7945205479452055,36.5
Uttar Pradesh,Lalitpur,3376.0,1305.0,72.0,4753.0,0.984851672627814,45154.0,30366.0,75520.0,4072.0,42730.0,46802.0,122322.0,49226.0,0.4024296528833734,-0.5824220197444406,25.735745844729646
Uttar Pradesh,Lucknow,13739.0,11321.0,454.0,25514.0,0.9822058477698519,123838.0,93552.0,217390.0,15779.0,193697.0,209476.0,426866.0,139617.0,0.3270745386139913,-0.6551313091558606,16.730657678137494
Uttar Pradesh,Maharajganj,6132.0,11265.0,474.0,17871.0,0.9734765821722343,58855.0,44246.0,103101.0,11712.0,97186.0,108898.0,211999.0,70567.0,0.3328647776640456,-0.6406118045081888,11.862738514912428
Uttar Pradesh,Mahoba,1979.0,1029.0,12.0,3020.0,0.9960264900662251,31178.0,15161.0,46339.0,2633.0,29671.0,32304.0,78643.0,33811.0,0.4299301908625052,-0.56609629920372,26.040728476821194
Uttar Pradesh,Mahoba *,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Uttar Pradesh,Mahrajganj,10.0,9.0,0.0,19.0,1.0,11.0,14.0,25.0,7.0,37.0,44.0,69.0,18.0,0.2608695652173913,-0.7391304347826086,3.6315789473684212
Uttar Pradesh,Mainpuri,5056.0,6483.0,187.0,11726.0,0.9840525328330206,47533.0,26258.0,73791.0,6552.0,62889.0,69441.0,143232.0,54085.0,0.3776041666666667,-0.606448366166354,12.214907044175337
Uttar Pradesh,Mathura,5851.0,5766.0,129.0,11746.0,0.9890175378852375,79993.0,39424.0,119417.0,11308.0,97981.0,109289.0,228706.0,91301.0,0.39920684197178913,-0.5898106959134484,19.470968840456326
Uttar Pradesh,Mau,2590.0,4942.0,47.0,7579.0,0.9937986541760127,46911.0,40950.0,87861.0,9992.0,77708.0,87700.0,175561.0,56903.0,0.3241209608056459,-0.6696776933703668,23.16413774904341
Uttar Pradesh,Meerut,14177.0,9598.0,252.0,24027.0,0.9895117992258708,109237.0,64415.0,173652.0,13508.0,153711.0,167219.0,340871.0,122745.0,0.3600922343056464,-0.6294195649202244,14.186997960627627
Uttar Pradesh,Mirzapur,3536.0,4101.0,8.0,7645.0,0.9989535644211903,73940.0,34252.0,108192.0,8758.0,78518.0,87276.0,195468.0,82698.0,0.4230769230769231,-0.5758766413442673,25.568083714846306
Uttar Pradesh,Moradabad,15196.0,6131.0,218.0,21545.0,0.9898816430726387,101759.0,58715.0,160474.0,13369.0,150136.0,163505.0,323979.0,115128.0,0.3553563656903688,-0.6345252773822698,15.03731724297981
Uttar Pradesh,Muzaffarnagar,7250.0,4575.0,124.0,11949.0,0.9896225625575362,113738.0,56113.0,169851.0,12022.0,123611.0,135633.0,305484.0,125760.0,0.4116745885218211,-0.5779479740357152,25.56565402962591
Uttar Pradesh,Pilibhit,8791.0,4631.0,213.0,13635.0,0.9843784378437844,94560.0,41070.0,135630.0,11012.0,125251.0,136263.0,271893.0,105572.0,0.3882850974464219,-0.5960933403973625,19.940814081408142
Uttar Pradesh,Pratapgarh,5866.0,4386.0,56.0,10308.0,0.9945673263484672,78855.0,53105.0,131960.0,10372.0,94358.0,104730.0,236690.0,89227.0,0.3769783260805273,-0.61758900026794,22.961777260380288
Uttar Pradesh,Prayagraj,1428.0,1255.0,182.0,2865.0,0.9364746945898779,10696.0,9527.0,20223.0,3121.0,25906.0,29027.0,49250.0,13817.0,0.2805482233502538,-0.655926471239624,17.19022687609075
Uttar Pradesh,Rae Bareli,5812.0,3875.0,42.0,9729.0,0.9956830095590503,83330.0,45408.0,128738.0,10271.0,97982.0,108253.0,236991.0,93601.0,0.39495592659636863,-0.6007270829626816,24.35923527597903
Uttar Pradesh,Raebareli,0.0,3.0,0.0,3.0,1.0,3.0,6.0,9.0,1.0,13.0,14.0,23.0,4.0,0.17391304347826086,-0.8260869565217391,7.666666666666667
Uttar Pradesh,Rampur,12051.0,7757.0,302.0,20110.0,0.9849825957235206,83353.0,41589.0,124942.0,12350.0,143168.0,155518.0,280460.0,95703.0,0.3412358268558796,-0.643746768867641,13.946295375435106
Uttar Pradesh,Saharanpur,13708.0,5359.0,99.0,19166.0,0.9948346029427111,114742.0,75974.0,190716.0,13397.0,154417.0,167814.0,358530.0,128139.0,0.35740105430507907,-0.637433548637632,18.706563706563706
Uttar Pradesh,Sambhal,4744.0,3816.0,117.0,8677.0,0.9865160769851331,78323.0,25024.0,103347.0,8117.0,91472.0,99589.0,202936.0,86440.0,0.42594709662159497,-0.5605689803635381,23.387806845683993
Uttar Pradesh,Sant Kabir Nagar,2789.0,3343.0,37.0,6169.0,0.994002269411574,53729.0,36811.0,90540.0,7684.0,71522.0,79206.0,169746.0,61413.0,0.3617935032342441,-0.6322087661773299,27.51596693143135
Uttar Pradesh,Sant Ravidas Nagar,1869.0,2547.0,4.0,4420.0,0.9990950226244344,44701.0,23372.0,68073.0,5889.0,43274.0,49163.0,117236.0,50590.0,0.4315227404551503,-0.5675722821692841,26.52398190045249
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,37.0,47.0,0.0,84.0,1.0,47.0,63.0,110.0,20.0,277.0,297.0,407.0,67.0,0.16461916461916462,-0.8353808353808354,4.845238095238095
Uttar Pradesh,Shahjahanpur,12811.0,11033.0,447.0,24291.0,0.9815981227615166,114767.0,39721.0,154488.0,13197.0,136275.0,149472.0,303960.0,127964.0,0.42098960389524936,-0.5606085188662673,12.513276522168704
Uttar Pradesh,Shamli,5530.0,2613.0,57.0,8200.0,0.9930487804878049,65022.0,38112.0,103134.0,7228.0,68386.0,75614.0,178748.0,72250.0,0.4042003267169423,-0.5888484537708626,21.798536585365852
Uttar Pradesh,Shravasti,867.0,1570.0,98.0,2535.0,0.9613412228796844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9613412228796844,0.0
Uttar Pradesh,Shrawasti,1816.0,3151.0,150.0,5117.0,0.9706859487981239,35921.0,20643.0,56564.0,4345.0,58376.0,62721.0,119285.0,40266.0,0.337561302762292,-0.6331246460358319,23.311510650771936
Uttar Pradesh,Siddharth Nagar,1603.0,2586.0,152.0,4341.0,0.9649850264915918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9649850264915918,0.0
Uttar Pradesh,Siddharthnagar,4875.0,8739.0,399.0,14013.0,0.9715264397345322,65033.0,42247.0,107280.0,9289.0,84354.0,93643.0,200923.0,74322.0,0.3699028981251524,-0.6016235416093798,14.338328694783415
Uttar Pradesh,Sitapur,16237.0,13869.0,748.0,30854.0,0.9757567900434303,200310.0,64001.0,264311.0,12130.0,157192.0,169322.0,433633.0,212440.0,0.4899073640613145,-0.4858494259821158,14.054352758151293
Uttar Pradesh,Sonbhadra,2998.0,2023.0,13.0,5034.0,0.9974175605880016,72009.0,31746.0,103755.0,6874.0,65203.0,72077.0,175832.0,78883.0,0.44862709859411254,-0.548790461993889,34.928883591577275
Uttar Pradesh,Sultanpur,5465.0,5837.0,132.0,11434.0,0.9884554836452685,60800.0,37665.0,98465.0,9519.0,73102.0,82621.0,181086.0,70319.0,0.3883182576234496,-0.6001372260218188,15.83750218646143
Uttar Pradesh,Unnao,9838.0,8943.0,367.0,19148.0,0.9808335074159181,92856.0,53534.0,146390.0,9141.0,115402.0,124543.0,270933.0,101997.0,0.3764657682895771,-0.604367739126341,14.149415082515144
Uttar Pradesh,Varanasi,9479.0,13404.0,451.0,23334.0,0.9806719808005485,102481.0,79930.0,182411.0,15174.0,144324.0,159498.0,341909.0,117655.0,0.34411202980910127,-0.6365599509914472,14.652824205022714
Uttarakhand,Almora,1228.0,131.0,8.0,1367.0,0.9941477688368691,16853.0,15555.0,32408.0,1843.0,13943.0,15786.0,48194.0,18696.0,0.38793210773125286,-0.6062156611056162,35.255303584491585
Uttarakhand,Bageshwar,675.0,65.0,2.0,742.0,0.9973045822102425,8018.0,13477.0,21495.0,934.0,5994.0,6928.0,28423.0,8952.0,0.31495619744573056,-0.682348384764512,38.30592991913747
Uttarakhand,Chamoli,1006.0,77.0,7.0,1090.0,0.9935779816513761,13657.0,14745.0,28402.0,1179.0,10611.0,11790.0,40192.0,14836.0,0.3691281847133758,-0.6244497969380003,36.873394495412846
Uttarakhand,Champawat,769.0,96.0,1.0,866.0,0.9988452655889145,11728.0,11486.0,23214.0,1372.0,11133.0,12505.0,35719.0,13100.0,0.3667515887902797,-0.6320936767986348,41.2459584295612
Uttarakhand,Dehradun,7797.0,1554.0,134.0,9485.0,0.985872430152873,65769.0,63511.0,129280.0,7573.0,75049.0,82622.0,211902.0,73342.0,0.34611282574020064,-0.6397596044126723,22.340748550342646
Uttarakhand,Garhwal,52.0,4.0,0.0,56.0,1.0,30.0,306.0,336.0,16.0,388.0,404.0,740.0,46.0,0.062162162162162166,-0.9378378378378378,13.214285714285714
Uttarakhand,Hardwar,118.0,28.0,0.0,146.0,1.0,196.0,699.0,895.0,32.0,1155.0,1187.0,2082.0,228.0,0.10951008645533142,-0.8904899135446686,14.26027397260274
Uttarakhand,Haridwar,4688.0,1215.0,52.0,5955.0,0.9912678421494543,88084.0,46552.0,134636.0,6779.0,62121.0,68900.0,203536.0,94863.0,0.4660747975788067,-0.5251930445706476,34.179009235936185
Uttarakhand,Nainital,3417.0,458.0,76.0,3951.0,0.9807643634522906,37930.0,31431.0,69361.0,6093.0,43007.0,49100.0,118461.0,44023.0,0.37162441647462036,-0.6091399469776702,29.982536066818525
Uttarakhand,Pauri Garhwal,1677.0,165.0,14.0,1856.0,0.9924568965517241,24167.0,19592.0,43759.0,2138.0,18992.0,21130.0,64889.0,26305.0,0.40538457982092496,-0.5870723167307992,34.961745689655174
Uttarakhand,Pithoragarh,1065.0,146.0,9.0,1220.0,0.9926229508196721,15610.0,14573.0,30183.0,1538.0,13164.0,14702.0,44885.0,17148.0,0.3820429987746463,-0.6105799520450258,36.790983606557376
Uttarakhand,Rudraprayag,874.0,82.0,0.0,956.0,1.0,11684.0,12494.0,24178.0,830.0,7004.0,7834.0,32012.0,12514.0,0.3909159065350494,-0.6090840934649506,33.48535564853557
Uttarakhand,Tehri Garhwal,2444.0,324.0,13.0,2781.0,0.9953254225098885,27362.0,29919.0,57281.0,2715.0,23151.0,25866.0,83147.0,30077.0,0.3617328346182063,-0.6335925878916822,29.89823804386911
Uttarakhand,Udham Singh Nagar,5092.0,985.0,18.0,6095.0,0.9970467596390484,89690.0,55177.0,144867.0,15488.0,119374.0,134862.0,279729.0,105178.0,0.3759996282115905,-0.6210471314274579,45.894831829368336
Uttarakhand,Uttarkashi,978.0,149.0,5.0,1132.0,0.9955830388692579,13663.0,10805.0,24468.0,1396.0,8625.0,10021.0,34489.0,15059.0,0.4366319696135,-0.558951069255758,30.46731448763251
Uttaranchal,Almora,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Uttaranchal,Garhwal,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Uttaranchal,Tehri Garhwal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0
Uttaranchal,Udham Singh Nagar *,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0
WEST BENGAL,HOOGHLY,3.0,1.0,0.0,4.0,1.0,1.0,15.0,16.0,0.0,44.0,44.0,60.0,1.0,0.016666666666666666,-0.9833333333333333,15.0
WEST BENGAL,HOWRAH,0.0,0.0,0.0,0.0,0.0,7.0,12.0,19.0,2.0,21.0,23.0,42.0,9.0,0.21428571428571427,0.21428571428571427,42.0
WEST BENGAL,hooghly,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,4.0,6.0,0.0,0.0,0.0,6.0
WESTBENGAL,HOOGHLY,1.0,0.0,0.0,1.0,1.0,5.0,7.0,12.0,0.0,57.0,57.0,69.0,5.0,0.07246376811594203,-0.927536231884058,69.0
West  Bengal,Hooghly,9.0,6.0,0.0,15.0,1.0,6.0,22.0,28.0,6.0,101.0,107.0,135.0,12.0,0.08888888888888889,-0.9111111111111111,9.0
West Bangal,Hooghly,5.0,1.0,0.0,6.0,1.0,10.0,24.0,34.0,1.0,92.0,93.0,127.0,11.0,0.08661417322834646,-0.9133858267716536,21.166666666666668
West Bangal,Howrah,2.0,2.0,0.0,4.0,1.0,5.0,14.0,19.0,3.0,48.0,51.0,70.0,8.0,0.11428571428571428,-0.8857142857142857,17.5
West Bangal,South 24 Parganas,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,13.0,14.0,0.0,0.0,0.0,14.0
West Bengal,24 Paraganas North,3177.0,2458.0,512.0,6147.0,0.916707336912315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.916707336912315,0.0
West Bengal,24 Paraganas South,364.0,104.0,22.0,490.0,0.9551020408163265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9551020408163265,0.0
West Bengal,Alipurduar,1521.0,1714.0,438.0,3673.0,0.8807514293493057,3735.0,3890.0,7625.0,1375.0,9459.0,10834.0,18459.0,5110.0,0.27682973075464545,-0.6039216985946603,5.025592158998094
West Bengal,Bally Jagachha,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,6.0
West Bengal,Bankura,9083.0,2122.0,150.0,11355.0,0.9867899603698811,53009.0,55040.0,108049.0,9441.0,136386.0,145827.0,253876.0,62450.0,0.2459862294978651,-0.740803730872016,22.358080140907088
West Bengal,Barddhaman,12816.0,3006.0,14.0,15836.0,0.9991159383682748,78501.0,102625.0,181126.0,9917.0,160484.0,170401.0,351527.0,88418.0,0.2515254873736584,-0.7475904509946165,22.197966658247033
West Bengal,Bardhaman,1345.0,428.0,3.0,1776.0,0.9983108108108109,2974.0,11201.0,14175.0,305.0,22944.0,23249.0,37424.0,3279.0,0.08761757161179991,-0.9106932391990109,21.07207207207207
West Bengal,Birbhum,13361.0,2041.0,107.0,15509.0,0.9931007801921465,47630.0,62564.0,110194.0,11252.0,140111.0,151363.0,261557.0,58882.0,0.2251211017101435,-0.767979678482003,16.864852666193823
West Bengal,Burdwan,2.0,0.0,0.0,2.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,5.0,1.0,0.2,-0.8,2.5
West Bengal,Cooch Behar,7262.0,3220.0,246.0,10728.0,0.977069351230425,20061.0,25103.0,45164.0,10291.0,112568.0,122859.0,168023.0,30352.0,0.18064193592543878,-0.7964274153049863,15.662099179716629
West Bengal,Coochbehar,2140.0,2087.0,183.0,4410.0,0.9585034013605442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9585034013605442,0.0
West Bengal,Dakshin Dinajpur,5358.0,1069.0,99.0,6526.0,0.9848299111247318,21351.0,23308.0,44659.0,4998.0,79280.0,84278.0,128937.0,26349.0,0.20435561553316736,-0.7804742955915644,19.757431811216673
West Bengal,Darjeeling,3967.0,2579.0,773.0,7319.0,0.8943844787539281,13781.0,26321.0,40102.0,2757.0,50880.0,53637.0,93739.0,16538.0,0.17642603398798792,-0.7179584447659402,12.807623992348681
West Bengal,Darjiling,535.0,189.0,2.0,726.0,0.9972451790633609,541.0,2045.0,2586.0,58.0,8213.0,8271.0,10857.0,599.0,0.05517177857603389,-0.942073400487327,14.954545454545455
West Bengal,Dinajpur Dakshin,707.0,256.0,34.0,997.0,0.9658976930792377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9658976930792377,0.0
West Bengal,Dinajpur Uttar,6478.0,4859.0,334.0,11671.0,0.9713820580927084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9713820580927084,0.0
West Bengal,Domjur,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,5.0
West Bengal,East Midnapore,1796.0,318.0,4.0,2118.0,0.9981114258734656,7721.0,18977.0,26698.0,653.0,24594.0,25247.0,51945.0,8374.0,0.16120897102704784,-0.8369024548464177,24.525495750708217
West Bengal,East Midnapur,1.0,0.0,0.0,1.0,1.0,0.0,13.0,13.0,2.0,18.0,20.0,33.0,2.0,0.06060606060606061,-0.9393939393939394,33.0
West Bengal,East midnapore,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,3.0,3.0,8.0,1.0,0.125,0.125,8.0
West Bengal,HOOGHLY,2.0,0.0,0.0,2.0,1.0,1.0,3.0,4.0,0.0,24.0,24.0,28.0,1.0,0.03571428571428571,-0.9642857142857143,14.0
West Bengal,HOWRAH,2.0,1.0,0.0,3.0,1.0,3.0,8.0,11.0,1.0,29.0,30.0,41.0,4.0,0.0975609756097561,-0.9024390243902439,13.666666666666666
West Bengal,Haora,1943.0,917.0,2.0,2862.0,0.9993011879804332,5290.0,22465.0,27755.0,354.0,39541.0,39895.0,67650.0,5644.0,0.08342941611234295,-0.9158717718680902,23.637316561844862
West Bengal,Hawrah,3.0,3.0,0.0,6.0,1.0,3.0,10.0,13.0,0.0,32.0,32.0,45.0,3.0,0.06666666666666667,-0.9333333333333333,7.5
West Bengal,Hooghiy,1.0,0.0,0.0,1.0,1.0,1.0,6.0,7.0,1.0,31.0,32.0,39.0,2.0,0.05128205128205128,-0.9487179487179487,39.0
West Bengal,Hooghly,11132.0,3853.0,342.0,15327.0,0.9776864357017029,70325.0,90385.0,160710.0,9393.0,172287.0,181680.0,342390.0,79718.0,0.23282806156721866,-0.7448583741344842,22.33900959091799
West Bengal,Howrah,8137.0,3124.0,146.0,11407.0,0.9872008415884983,43092.0,56242.0,99334.0,6392.0,101339.0,107731.0,207065.0,49484.0,0.2389780986646705,-0.7482227429238277,18.152450249846584
West Bengal,Hugli,148.0,46.0,0.0,194.0,1.0,97.0,342.0,439.0,16.0,1248.0,1264.0,1703.0,113.0,0.06635349383440986,-0.9336465061655901,8.778350515463918
West Bengal,Jalpaiguri,5674.0,4442.0,538.0,10654.0,0.9495025342594331,32134.0,48509.0,80643.0,8504.0,179007.0,187511.0,268154.0,40638.0,0.15154724523967572,-0.7979552890197574,25.169326074713723
West Bengal,Jhargram,741.0,171.0,50.0,962.0,0.9480249480249481,1747.0,2259.0,4006.0,835.0,6423.0,7258.0,11264.0,2582.0,0.22922585227272727,-0.7187990957522208,11.70893970893971
West Bengal,KOLKATA,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,23.0,23.0,25.0,1.0,0.04,-0.96,25.0
West Bengal,Kalimpong,176.0,184.0,153.0,513.0,0.7017543859649122,442.0,281.0,723.0,204.0,2177.0,2381.0,3104.0,646.0,0.20811855670103094,-0.4936358292638813,6.050682261208577
West Bengal,Koch Bihar,2227.0,1111.0,10.0,3348.0,0.9970131421744325,2719.0,10482.0,13201.0,427.0,70660.0,71087.0,84288.0,3146.0,0.03732441154138193,-0.9596887306330506,25.17562724014337
West Bengal,Kolkata,5028.0,4610.0,723.0,10361.0,0.9302190908213492,26755.0,64255.0,91010.0,3616.0,102860.0,106476.0,197486.0,30371.0,0.15378811662598868,-0.7764309741953606,19.06051539426696
West Bengal,MALDA,14.0,1.0,0.0,15.0,1.0,6.0,35.0,41.0,3.0,85.0,88.0,129.0,9.0,0.06976744186046512,-0.9302325581395349,8.6
West Bengal,Malda,11775.0,3956.0,84.0,15815.0,0.9946885867846981,38434.0,56884.0,95318.0,17474.0,178906.0,196380.0,291698.0,55908.0,0.19166398124087242,-0.8030246055438257,18.444388239013595
West Bengal,Maldah,1190.0,566.0,0.0,1756.0,1.0,3369.0,10807.0,14176.0,568.0,21998.0,22566.0,36742.0,3937.0,0.1071525774318219,-0.8928474225681781,20.92369020501139
West Bengal,Medinipur,26.0,3.0,0.0,29.0,1.0,24.0,51.0,75.0,11.0,167.0,178.0,253.0,35.0,0.1383399209486166,-0.8616600790513834,8.724137931034482
West Bengal,Medinipur West,325.0,300.0,20.0,645.0,0.9689922480620154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9689922480620154,0.0
West Bengal,Murshidabad,31442.0,4383.0,86.0,35911.0,0.9976051906101194,90308.0,128771.0,219079.0,31110.0,340843.0,371953.0,591032.0,121418.0,0.20543388513650698,-0.7921713054736125,16.45824399209156
West Bengal,NADIA,3.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,0.0,18.0,18.0,21.0,0.0,0.0,-1.0,7.0
West Bengal,Nadia,13244.0,3623.0,843.0,17710.0,0.9523997741389045,51700.0,76091.0,127791.0,9450.0,182862.0,192312.0,320103.0,61150.0,0.19103226149083263,-0.7613675126480719,18.074703557312255
West Bengal,Naihati Anandabazar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0
West Bengal,North 24 Parganas,21517.0,5741.0,1348.0,28606.0,0.9528770188072432,96368.0,127542.0,223910.0,15020.0,275457.0,290477.0,514387.0,111388.0,0.21654513041737058,-0.7363318883898726,17.981787037684402
West Bengal,North Dinajpur,263.0,79.0,0.0,342.0,1.0,205.0,990.0,1195.0,86.0,4815.0,4901.0,6096.0,291.0,0.04773622047244094,-0.952263779527559,17.82456140350877
West Bengal,North Twenty Four Parganas,1226.0,399.0,2.0,1627.0,0.9987707437000615,2855.0,11798.0,14653.0,279.0,19456.0,19735.0,34388.0,3134.0,0.09113644294521345,-0.907634300754848,21.135832821143207
West Bengal,Paschim Bardhaman,865.0,318.0,93.0,1276.0,0.927115987460815,3659.0,6446.0,10105.0,1400.0,15281.0,16681.0,26786.0,5059.0,0.18886731874860002,-0.738248668712215,20.99216300940439
West Bengal,Paschim Medinipur,14240.0,3695.0,150.0,18085.0,0.9917058335637269,69346.0,79404.0,148750.0,14645.0,199535.0,214180.0,362930.0,83991.0,0.23142479265974156,-0.7602810409039853,20.06801216477744
West Bengal,Purba Bardhaman,2523.0,390.0,128.0,3041.0,0.9579085827030582,5236.0,7609.0,12845.0,2464.0,21987.0,24451.0,37296.0,7700.0,0.20645645645645647,-0.7514521262466017,12.264386714896416
West Bengal,Purba Medinipur,12954.0,1310.0,58.0,14322.0,0.995950286272867,61435.0,69921.0,131356.0,9860.0,93569.0,103429.0,234785.0,71295.0,0.30366079604744767,-0.6922894902254193,16.393310990085183
